Interface:  eno1
('16:56:12.683279', 4545.06, 4545.06, 10791.63, 17.9, 4.2, 1.6495833333333338)
[Debug] Time:  1.0000767707824707
('16:56:12.717063', 4914.44, 4914.44, 10793.32, 17.9, 4.3, 1.7790000000000004)
('16:56:12.751270', 4507.08, 4507.08, 10798.49, 17.9, 8.3, 1.883083333333334)
('16:56:12.780646', 4844.43, 4844.43, 10805.87, 17.9, 9.5, 1.7944166666666677)
('16:56:12.813299', 4721.47, 4721.47, 10809.29, 17.9, 8.7, 1.9475833333333346)
('16:56:12.846801', 4601.96, 4601.96, 10817.41, 17.9, 0.0, 2.094527777777779)
('16:56:12.871975', 4710.85, 4710.85, 10819.86, 17.9, 18.2, 2.0088611111111114)
('16:56:12.897376', 4669.02, 4669.02, 10824.5, 17.9, 8.3, 1.7385277777777781)
('16:56:12.931176', 4912.05, 4912.05, 10828.69, 17.9, 0.0, 1.8079166666666668)
('16:56:12.956778', 4632.32, 4632.32, 10831.39, 18.0, 0.0, 1.8530277777777782)
('16:56:12.982261', 4653.77, 4653.77, 10836.31, 18.0, 8.3, 1.8949722222222225)
('16:56:13.012625', 4686.91, 4686.91, 10845.82, 18.0, 4.5, 1.8393611111111114)
('16:56:13.046185', 4593.88, 4593.88, 10849.51, 18.0, 11.8, 1.9305833333333342)
('16:56:13.074058', 4680.26, 4680.26, 10853.96, 18.0, 0.0, 1.7303888888888892)
('16:56:13.099652', 5097.07, 5097.07, 10853.96, 18.0, 5.3, 2.0873611111111114)
('16:56:13.132102', 4385.66, 4385.66, 10854.27, 18.0, 8.7, 2.108444444444445)
('16:56:13.165882', 4958.04, 3159.66, 10854.27, 18.0, 11.1, 2.1148888888888893)
('16:56:13.191294', 2800.12, 1866.75, 10846.94, 18.0, 0.0, 2.1428611111111118)
('16:56:13.217355', 1820.19, 2275.24, 10846.69, 18.0, 0.0, 1.966527777777779)
------------time slot: 2015-08-02 00:00:09, band 2048 Kbps -------------
('16:56:13.243094', 1843.07, 1843.07, 10823.05, 17.9, 12.5, 1.9370555555555566)
('16:56:13.267664', 2464.83, 1930.65, 10823.05, 17.9, 11.1, 1.8886666666666676)
('16:56:13.292255', 1929.1, 1929.1, 10823.08, 17.9, 0.0, 1.9109444444444452)
('16:56:13.317259', 1897.19, 2371.48, 10823.08, 17.9, 8.7, 1.6919166666666674)
('16:56:13.350380', 2148.37, 1790.3, 10823.0, 17.9, 5.0, 1.5995277777777785)
('16:56:13.381996', 1875.56, 2250.68, 10822.97, 17.9, 4.2, 1.5484722222222225)
('16:56:13.415963', 2094.82, 1745.68, 10823.04, 17.9, 4.3, 1.636083333333334)
('16:56:13.449704', 1757.41, 2108.9, 10823.1, 17.9, 4.3, 1.7890000000000004)
